# wind_direction,wind_speed,rain_meter,solar_rad,soil_moisture_ectm,soil_temp_ectm,air_humid,air_temp,timed
# numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric, timestamp(y-M-d H:m:s)
194.637,0.453,0,44.746,41.52,12.9,87.144,9.35,7/4/2009 16:15
118.33,0.436,0,24.566,41.624,13,88.949,9.18,7/4/2009 16:20
118.681,0,0,27.198,41.624,13,90.523,9.12,7/4/2009 16:25
119.033,0,0.254,17.109,41.624,13.1,91.621,9.08,7/4/2009 16:30
165.89,0.05,0.254,17.109,41.624,13.1,93.214,9.04,7/4/2009 16:35
174.593,0.034,0.254,34.217,41.728,13,93.554,8.97,7/4/2009 16:40
157.363,0.117,0.254,52.203,41.936,13,93.367,9.06,7/4/2009 16:45
157.714,0.017,0,29.392,41.832,13.1,92.805,9.1,7/4/2009 16:50
157.714,0,0,21.057,41.624,13,93.23,9.1,7/4/2009 16:55
157.363,0,0,22.373,41.832,13.1,93.778,9.1,7/4/2009 17:00
157.363,0,0.254,21.934,41.728,12.9,94.27,9.06,7/4/2009 17:05
157.011,0,0,19.302,41.728,13.1,94.407,8.95,7/4/2009 17:10
157.714,0,0.254,15.354,41.728,13.1,94.438,8.91,7/4/2009 17:15
211.165,0.536,0,12.722,41.936,13.1,94.38,8.85,7/4/2009 17:20
206.945,0,0.254,14.915,41.936,13,94.085,8.84,7/4/2009 17:25
206.945,0,0,18.425,41.728,13,93.3,8.89,7/4/2009 17:30
170.725,0.771,0.254,18.425,41.936,13.1,93.69,8.93,7/4/2009 17:35
171.077,0.603,0.254,21.934,41.624,13.1,94.33,8.82,7/4/2009 17:40
170.725,0.151,0.508,22.373,41.936,13.2,94.251,8.76,7/4/2009 17:45
170.725,0.101,0,28.953,41.936,13.1,94.286,8.81,7/4/2009 17:50
170.725,1.056,0.254,55.713,41.936,13.2,94.621,8.82,7/4/2009 17:55
194.637,0.184,0.254,77.647,41.728,13.1,91.479,9.28,7/4/2009 18:00
193.934,0.302,0,84.666,41.832,13,91.238,9.44,7/4/2009 18:05
193.934,0,0,87.298,41.936,13.1,92.445,9.35,7/4/2009 18:10
194.286,0,0,81.595,41.728,13,92.509,9.43,7/4/2009 18:15
193.582,0.017,0,75.892,41.936,12.9,92.114,9.48,7/4/2009 18:20
193.934,0.017,0,37.727,41.832,13,92.96,9.36,7/4/2009 18:25
1.407,0.453,0,31.585,41.936,13,91.955,9.12,7/4/2009 18:30
175.297,0.721,0,19.302,41.832,12.9,91.463,8.89,7/4/2009 18:35
217.143,0,0,14.477,41.728,13,88.747,8.91,7/4/2009 18:40
216.791,0,0,13.161,41.624,13,89.164,8.8,7/4/2009 18:45
350.418,0.335,0,10.528,41.936,13,88.345,8.91,7/4/2009 18:50
350.066,0,0,7.896,41.728,13.1,91.283,8.78,7/4/2009 18:55
350.066,0.017,0,5.264,41.832,13.1,91.675,8.71,7/4/2009 19:00
209.055,1.375,0,4.387,41.624,13.2,93.492,8.43,7/4/2009 19:05
188.308,0.436,0,2.193,41.624,13.1,90.139,8.82,7/4/2009 19:10
170.725,0.402,0,1.755,41.624,13,91.169,8.84,7/4/2009 19:15
212.22,1.66,0,0.877,41.728,13.1,90.402,8.82,7/4/2009 19:20
230.857,0.369,0,0.877,41.52,13.1,82.121,9.03,7/4/2009 19:25
231.209,0.05,0,0.439,41.936,13.2,81.533,9.08,7/4/2009 19:30
231.912,0.771,0,0,41.52,13,79.232,9.24,7/4/2009 19:35
230.857,0.704,0,0,41.832,12.9,78.393,9.36,7/4/2009 19:40
231.56,0.536,0,0,41.728,12.8,77.874,9.26,7/4/2009 19:45
233.67,0.587,0,0,41.52,13,79.806,8.84,7/4/2009 19:50
260.396,0.436,0,0.439,41.832,13,80.638,8.75,7/4/2009 19:55
259.692,0,0,0,41.624,13,79.753,8.82,7/4/2009 20:00
259.692,0.017,0,0,41.728,13.1,80.966,8.81,7/4/2009 20:05
259.692,0.587,0,0,41.728,12.8,80.075,8.95,7/4/2009 20:10
260.396,0.084,0,0,41.52,13,80.095,9.04,7/4/2009 20:15
201.67,0.168,0,0,41.728,12.9,80.561,8.84,7/4/2009 20:20
204.132,0.553,0,0,41.52,12.9,79.979,8.96,7/4/2009 20:25
206.242,0.117,0,0,41.728,12.9,80.84,8.79,7/4/2009 20:30
207.648,0.034,0,0,41.728,12.7,81.095,8.74,7/4/2009 20:35
206.593,0.855,0,0,41.52,12.9,80.205,8.88,7/4/2009 20:40
225.231,0.536,0,0,41.52,12.7,79.93,8.85,7/4/2009 20:45
268.484,0.671,0,0,41.728,12.7,79.128,8.99,7/4/2009 20:55
256.176,0.084,0,0,41.416,12.8,79.99,8.79,7/4/2009 21:00
190.418,0.151,0,0.439,41.416,12.7,79.995,8.81,7/4/2009 21:05
243.516,0.352,0,0,41.52,12.6,79.693,8.88,7/4/2009 21:10
224.176,0.201,0,0,41.52,12.7,80.081,8.76,7/4/2009 21:15
224.176,0.553,0,0,41.52,12.8,79.853,8.83,7/4/2009 21:20
223.824,0.251,0,0,41.624,12.8,79.646,8.89,7/4/2009 21:25
225.934,0.134,0,0,41.728,12.7,80.214,8.7,7/4/2009 21:30
243.516,0.52,0,0,41.624,12.9,80.573,8.57,7/4/2009 21:35
229.099,0.436,0,0,41.624,12.7,80.628,8.6,7/4/2009 21:40
198.154,1.106,0,0.439,41.624,12.8,80.628,8.6,7/4/2009 21:45
189.714,0.855,0,0,41.728,12.8,80.857,8.54,7/4/2009 21:50
205.89,1.978,0,0,41.728,12.6,80.728,8.72,7/4/2009 21:55
240,0.52,0,0,41.52,12.7,81.019,8.62,7/4/2009 22:00
216.088,1.123,0,0,41.728,12.7,81.568,8.39,7/4/2009 22:05
215.385,0.201,0,0,41.728,12.7,81.949,8.38,7/4/2009 22:10
215.033,0.034,0,0,41.728,12.7,82.139,8.38,7/4/2009 22:15
246.681,0.587,0,0,41.416,12.7,83.034,8.25,7/4/2009 22:20
247.385,0.805,0,0,41.416,12.8,83.197,8.24,7/4/2009 22:25
244.571,0.034,0,0,41.624,12.6,83.268,8.14,7/4/2009 22:30
268.835,1.308,0,0,41.728,12.6,83.552,8.25,7/4/2009 22:35
213.978,0.754,0,0,41.624,12.6,83.906,8.06,7/4/2009 22:40
214.33,0.687,0,0,41.52,12.6,84.351,8.07,7/4/2009 22:45
215.033,0.017,0,0,41.52,12.4,84.842,7.99,7/4/2009 22:50
214.681,0.067,0,0,41.52,12.6,84.955,7.98,7/4/2009 22:55
212.22,1.09,0,0,41.416,12.5,84.605,8.16,7/4/2009 23:00
219.956,0.235,0,0.439,41.624,12.6,86.299,7.94,7/4/2009 23:05
220.308,0.369,0,0,41.728,12.5,86.15,8.08,7/4/2009 23:10
219.956,0.536,0,0,41.624,12.5,86.596,8.04,7/4/2009 23:15
189.714,0.788,0,0,41.52,12.6,87.664,7.98,7/4/2009 23:20
177.055,0.536,0,0,41.624,12.3,87.488,7.81,7/4/2009 23:25
201.67,0.251,0,0,41.624,12.4,87.682,7.87,7/4/2009 23:30
238.945,0.084,0,0,41.416,12.3,88.131,7.7,7/4/2009 23:35
237.538,0.067,0,0,41.624,12.4,88.787,7.66,7/4/2009 23:40
237.187,0.017,0,0,41.52,12.2,89.736,7.59,7/4/2009 23:45
205.187,1.14,0,0,41.52,12.2,90.1,7.9,7/4/2009 23:50
205.187,0.067,0,0,41.416,12.4,90.245,8.04,7/4/2009 23:55
205.187,0.285,0,0,41.416,12.5,90.598,8.06,7/5/2009 0:00
205.538,0.017,0,0,41.728,12.3,90.73,8.07,7/5/2009 0:05
205.538,0,0,0,41.312,12.3,90.657,8.12,7/5/2009 0:10
205.187,0,0,0,41.832,12.2,89.981,8.12,7/5/2009 0:15
205.187,0.017,0,0,41.416,12.3,89.098,8.19,7/5/2009 0:20
205.187,0.05,0,0,41.52,12.1,87.654,8.21,7/5/2009 0:25
191.121,0.939,0,0,41.416,12.3,86.689,8.14,7/5/2009 0:30
191.473,1.241,0,0,41.52,12.3,86.815,8.1,7/5/2009 0:35
193.582,1.341,0,0.439,41.52,12.2,87.294,8.12,7/5/2009 0:40
193.231,0.989,0,0,41.624,12.3,86.897,8.16,7/5/2009 0:45
198.505,1.308,0,0,41.416,12.3,87.297,8.04,7/5/2009 0:50
216.44,0.738,0,0,41.416,12.1,87.475,7.94,7/5/2009 0:55
216.44,0,0,0,41.728,12.2,87.694,8.01,7/5/2009 1:00
216.791,0.62,0,0,41.52,12.2,87.289,8.1,7/5/2009 1:05
216.44,0.151,0,0,41.728,12.1,87.512,8.09,7/5/2009 1:10
216.44,0.017,0,0,41.312,12.1,86.168,8.34,7/5/2009 1:15
216.44,0.838,0,0,41.624,12,84.49,8.46,7/5/2009 1:20
228.747,0.956,0,0,41.624,12.1,85.816,8.21,7/5/2009 1:25
229.099,0.034,0,0,41.52,12,85.434,8.34,7/5/2009 1:30
229.451,0.905,0,0,41.208,12.1,84.93,8.36,7/5/2009 1:35
229.451,0.017,0,0,41.624,12.1,86.017,8.38,7/5/2009 1:40
229.451,0.084,0,0,41.208,12.1,86.897,8.16,7/5/2009 1:45
229.802,0,0,0,41.416,12,86.526,7.94,7/5/2009 1:50
228.747,0.084,0,0,41.416,12,85.018,8.34,7/5/2009 1:55
229.451,0,0,0,41.312,12.1,84.991,8.42,7/5/2009 2:00
229.451,0.419,0,0,41.416,11.9,85.235,8.28,7/5/2009 2:05
229.802,0.956,0,0,41.312,12.1,84.472,8.68,7/5/2009 2:10
229.451,0.503,0,0,41.312,11.9,83.591,8.82,7/5/2009 2:15
229.802,0.436,0,0.439,41.416,12,84.532,8.44,7/5/2009 2:20
227.692,0.855,0,0.439,41.208,11.8,86.411,8.12,7/5/2009 2:25
228.044,1.173,0,0,41.416,11.8,87.457,7.96,7/5/2009 2:30
231.56,1.039,0,0,41.312,11.9,86.845,8.13,7/5/2009 2:35
228.747,0.369,0,0,41.416,11.9,86.585,8.18,7/5/2009 2:40
219.604,0.771,0,0,41.208,12.1,86.802,8.14,7/5/2009 2:45
257.231,0.654,0,0,41.416,11.9,87.16,7.94,7/5/2009 2:50
257.231,0.084,0,0,41.416,12,87.562,7.84,7/5/2009 2:55
221.363,0.704,0,0,41.312,11.8,88.185,7.65,7/5/2009 3:00
221.011,1.039,0,0,41.208,11.8,88.929,7.7,7/5/2009 3:05
221.363,0.821,0,0,41.624,11.8,87.557,8.09,7/5/2009 3:10
221.363,0.989,0,0,41.312,11.8,84.571,8.41,7/5/2009 3:15
225.582,1.123,0,0,41.312,11.8,82.135,8.36,7/5/2009 3:20
226.286,0.067,0,0,41.104,11.7,83.889,8.09,7/5/2009 3:25
225.934,0,0,0,41.104,11.8,85.982,7.95,7/5/2009 3:30
224.879,0.738,0,0,41.208,11.7,85.965,8.07,7/5/2009 3:35
225.934,0.084,0,0.439,41.416,11.9,85.885,8.21,7/5/2009 3:40
224.879,0.386,0,1.755,41.208,11.8,85.73,8.14,7/5/2009 3:45
247.736,0.989,0,2.193,41.208,11.7,85.347,8.17,7/5/2009 3:50
212.571,0.335,0,3.509,41.104,11.6,85.526,7.96,7/5/2009 3:55
206.945,1.073,0,5.264,41.104,11.7,86.126,7.98,7/5/2009 4:00
207.648,0.704,0,7.019,41.312,11.7,86.044,8.02,7/5/2009 4:05
225.231,1.006,0,8.335,41.208,11.5,86.64,7.94,7/5/2009 4:10
194.286,0.972,0,10.09,41.312,11.5,86.603,8.07,7/5/2009 4:15
187.956,0.017,0,10.967,41.416,11.7,86.982,7.95,7/5/2009 4:20
188.308,0,0,15.793,41,11.8,87.325,7.79,7/5/2009 4:25
187.604,0.017,0,17.986,41.104,11.6,87.759,7.64,7/5/2009 4:30
188.659,0,0,19.302,41.312,11.6,88.274,7.56,7/5/2009 4:35
229.451,0.603,0,24.566,41.416,11.4,87.699,7.76,7/5/2009 4:40
229.802,0.067,0,28.953,41.104,11.4,87.245,7.92,7/5/2009 4:45
229.451,0.402,0,39.043,41.312,11.5,87.155,7.92,7/5/2009 4:50
229.099,0.034,0,41.675,41.312,11.5,87.104,8.08,7/5/2009 4:55
230.154,0.017,0,42.991,41.208,11.6,86.584,8.27,7/5/2009 5:00
229.802,0,0,41.236,41.208,11.6,86.934,8.31,7/5/2009 5:05
229.802,0,0,35.533,41.416,11.6,86.274,8.4,7/5/2009 5:10
229.802,0,0,117.567,41.208,11.5,86.086,8.57,7/5/2009 5:15
229.451,0.017,0,172.841,41.208,11.5,82.036,9.92,7/5/2009 5:20
180.22,0.117,0,179.86,41.104,11.4,78.538,10.84,7/5/2009 5:25
90.198,0.788,0,193.898,41.312,11.5,81.194,10.91,7/5/2009 5:30
58.374,0.956,0,210.129,41.104,11.3,82.605,11.25,7/5/2009 5:35
58.022,0.754,0,232.502,41.208,11.3,82.676,11.14,7/5/2009 5:40
59.78,0.956,0,243.908,41.312,11.4,83.242,11.2,7/5/2009 5:45
54.506,1.66,0,264.087,41.208,11.4,83.615,11.47,7/5/2009 5:50
43.604,0.888,0,275.054,41.208,11.5,81.294,11.68,7/5/2009 5:55
53.363,1.66,0,292.163,41.416,11.3,83.014,11.88,7/5/2009 6:00
22.681,1.727,0,162.313,41.208,11.3,82.741,12.06,7/5/2009 6:05
68.396,0.888,0,332.522,41.416,11.2,79.241,11.78,7/5/2009 6:10
97.582,0.939,0,348.314,41.312,11.4,81.469,11.7,7/5/2009 6:15
79.385,1.425,0,372.881,41.416,11.4,76.855,11.7,7/5/2009 6:20
82.813,0.754,0,386.918,41,11.1,79.595,11.92,7/5/2009 6:25
46.769,1.391,0,408.414,41.416,11.1,81.381,11.96,7/5/2009 6:30
78.242,1.358,0,416.749,41,11.3,77.147,12,7/5/2009 6:35
78.945,1.056,0,439.56,41.208,11.4,79.933,12.1,7/5/2009 6:40
61.187,1.995,0,332.522,41,11.2,80.854,12.35,7/5/2009 6:45
56.264,2.297,0,464.127,41.208,11.3,80.304,12.66,7/5/2009 6:50
49.143,2.213,0,392.183,40.896,11.3,79.684,12.67,7/5/2009 6:55
47.385,1.911,0,339.541,41.104,11.2,81.883,12.67,7/5/2009 7:00
18.462,1.475,0,518.523,41.312,11,78.562,12.7,7/5/2009 7:05
50.462,1.844,0,551.863,41.208,11.1,80.814,12.84,7/5/2009 7:10
53.099,1.794,0,571.165,41.104,11.2,79.407,13.12,7/5/2009 7:15
48.879,2.196,0,430.787,41.208,11.2,78.218,13.1,7/5/2009 7:20
52.923,2.464,0,615.034,41.312,11.3,81.498,13.14,7/5/2009 7:25
44.835,2.23,0,523.788,41,11.2,82.243,12.75,7/5/2009 7:35
73.846,1.559,0,409.73,41.208,11.2,74.623,12.62,7/5/2009 7:40
76.923,1.928,0,632.581,41,11,81.233,13.06,7/5/2009 7:45
49.055,2.615,0,662.411,41.312,11,78.402,13.49,7/5/2009 7:50
55.209,2.414,0,458.862,41.208,11.2,75.184,13.46,7/5/2009 7:55
49.407,2.213,0,667.676,41.104,10.9,77.043,13.82,7/5/2009 8:00
31.121,2.23,0,679.959,41.104,11.2,76.095,13.85,7/5/2009 8:05
37.539,2.28,0,703.209,41.104,11,76.547,14.16,7/5/2009 8:10
36.484,2.481,0,513.259,41,11.2,74.113,13.86,7/5/2009 8:15
43.253,1.76,0,709.789,41,11.1,73.73,13.79,7/5/2009 8:20
9.67,2.85,0,503.169,41.208,11.2,71.515,13.9,7/5/2009 8:25
20.571,1.995,0,755.412,41.208,11,72.173,13.98,7/5/2009 8:30
38.593,3.051,0,571.165,41,11.2,76.246,14.58,7/5/2009 8:35
26.55,2.431,0,774.714,41.208,11.2,71.495,14.36,7/5/2009 8:40
28.747,2.615,0,778.224,41.104,11.2,70.097,14.12,7/5/2009 8:45
28.659,2.665,0,493.957,41,11.1,70.163,14.33,7/5/2009 8:50
39.209,3.135,0,816.828,41.208,10.9,77.607,14.43,7/5/2009 8:55
12.747,2.565,0,697.945,41.208,11,69.827,14.57,7/5/2009 9:00
20.835,3.185,0,535.193,41,11.1,70.807,14.86,7/5/2009 9:05
43.165,3.051,0,862.451,41,11.2,71.614,14.98,7/5/2009 9:10
42.549,2.783,0,564.146,41,11,74.283,14.58,7/5/2009 9:15
49.055,2.548,0,586.958,41.312,11.3,73.585,14.93,7/5/2009 9:20
53.011,2.984,0,837.885,41.208,11.2,73.533,14.8,7/5/2009 9:25
27.077,2.062,0,887.017,41,11.1,71.716,15.09,7/5/2009 9:30
16.264,3.051,0,908.513,41.104,11.2,69.418,15.17,7/5/2009 9:35
13.714,2.38,0,960.716,41.104,11.3,69.897,15.68,7/5/2009 9:40
65.055,2.213,0,965.98,41,11.3,73.032,15.78,7/5/2009 9:45
52.22,1.559,0,630.826,41.104,11.1,68.39,16.5,7/5/2009 9:50
70.154,2.531,0,830.866,41.208,11,68.854,16,7/5/2009 9:55
78.945,2.213,0,1006.34,41.208,11.1,67.854,16.15,7/5/2009 10:00
105.67,2.33,0,585.203,41,11.3,69.65,15.24,7/5/2009 10:05
51.956,1.861,0,1039.68,41.208,11.4,70.241,16.35,7/5/2009 10:10
12.396,2.565,0,962.471,41.312,11.1,70.031,15.96,7/5/2009 10:15
36.22,2.481,0,690.926,41.208,11.4,70.001,16.24,7/5/2009 10:20
109.89,2.213,0,757.167,40.896,11.2,70.83,16.86,7/5/2009 10:25
347.604,2.179,0,599.241,41,11.2,66.979,16.9,7/5/2009 10:30
336.703,2.498,0,623.807,41.208,11.4,72.107,15.02,7/5/2009 10:35
322.286,2.816,0,323.748,41,11.4,74.8,14.14,7/5/2009 10:40
90.901,3.789,0,337.786,40.896,11.4,74.739,13.84,7/5/2009 10:45
54.857,2.531,0,409.73,41.104,11.4,76.248,13.34,7/5/2009 10:50
54.857,1.492,0,414.994,41,11.4,75.688,13.38,7/5/2009 10:55
85.802,1.878,0,444.825,41,11.5,74.568,13.9,7/5/2009 11:00
29.363,2.062,0,580.378,40.792,11.5,72.149,14.27,7/5/2009 11:05
15.385,2.263,0,1043.19,41,11.5,74.531,15.42,7/5/2009 11:10
315.604,2.095,0,474.655,40.896,11.6,65.519,15.82,7/5/2009 11:15
344.44,1.76,0,469.391,41.104,11.6,67.12,14.86,7/5/2009 11:20
64.967,2.38,0,421.136,40.792,11.3,72.331,14.24,7/5/2009 11:25
31.121,1.324,0,608.015,41.104,11.7,71.246,14.89,7/5/2009 11:30
78.945,1.106,0,1002.83,40.688,11.6,68.282,15.75,7/5/2009 11:35
36.835,2.112,0,1048.45,40.896,11.9,63.142,15.77,7/5/2009 11:40
49.231,1.894,0,443.07,40.896,11.7,65.312,16.26,7/5/2009 11:45
343.385,2.23,0,460.617,40.896,11.6,65.125,15.18,7/5/2009 11:50
18.813,2.095,0,981.773,41,11.8,69.514,14.8,7/5/2009 11:55
64.352,1.358,0,725.582,40.792,11.8,68.528,15.88,7/5/2009 12:00
36.747,2.196,0,457.546,40.896,11.7,69.013,15.51,7/5/2009 12:05
57.846,1.291,0,515.014,40.688,11.9,68.831,14.97,7/5/2009 12:10
32.703,2.263,0,429.032,41,12,69.62,15.52,7/5/2009 12:15
61.714,1.576,0,527.297,40.896,11.9,70.005,15.82,7/5/2009 12:20
43.956,2.9,0,737.865,40.896,12.1,67.152,16.29,7/5/2009 12:25
18.286,1.442,0,1183.57,41.104,11.8,67.523,16.8,7/5/2009 12:30
30.769,2.682,0,1155.49,41.104,12.3,63.295,16.17,7/5/2009 12:35
58.989,2.297,0,413.678,41,12,67.688,16.16,7/5/2009 12:40
20.396,2.967,0,626.001,41.208,12.1,66.514,15.54,7/5/2009 12:45
28.308,1.878,0,327.696,40.896,12,69.533,15.2,7/5/2009 12:50
29.539,2.129,0,937.904,41.208,12,68.801,15.86,7/5/2009 12:55
39.033,1.157,0,708.034,41.208,12.2,65.371,15.29,7/5/2009 13:00
24.264,1.391,0,895.791,40.896,12,73.686,15.98,7/5/2009 13:05
119.385,1.794,0,706.28,41.208,12.1,69.646,15.81,7/5/2009 13:10
133.451,1.894,0,704.525,41.104,12.2,75.278,14.82,7/5/2009 13:15
82.55,1.039,0,200.478,41.104,12.1,76.501,14.56,7/5/2009 13:20
173.187,0.704,0,464.127,41.104,12.1,79.625,14.59,7/5/2009 13:25
148.923,0.184,0,341.295,41.104,12.2,75.821,14.54,7/5/2009 13:30
61.011,1.542,0,343.928,40.896,12.4,80.095,13.75,7/5/2009 13:35
117.714,0.872,0,341.295,41.208,12.3,79.362,13.84,7/5/2009 13:40
117.275,0.721,0,341.295,41.104,12.4,76.774,13.64,7/5/2009 13:45
145.407,0.738,0,312.342,41,12.3,80.37,13.64,7/5/2009 13:50
102.593,1.308,0,462.372,41.104,12.3,81.827,13.73,7/5/2009 13:55
203.077,0.62,0,624.246,41.104,12.5,81.623,13.7,7/5/2009 14:00
62.418,0.704,0,578.184,41.104,12.5,80.139,14.64,7/5/2009 14:05
25.143,1.023,0,1087.06,41,12.4,75.94,15.63,7/5/2009 14:10
352.176,1.257,0,946.678,41,12.6,71.561,15.41,7/5/2009 14:15
48,1.609,0,816.828,40.896,12.5,73.092,15.4,7/5/2009 14:20
75.604,1.593,0,260.578,41,12.6,75.019,14.32,7/5/2009 14:25
13.363,2.85,0,303.569,41,12.5,76.614,13.61,7/5/2009 14:30
70.506,2.23,0,402.711,40.896,12.7,80.62,13.53,7/5/2009 14:35
62.945,2.028,0,936.15,40.896,12.7,80.583,13.7,7/5/2009 14:40
32.264,2.9,0,869.47,41,12.8,79.542,14.21,7/5/2009 14:45
101.099,1.475,0,750.148,40.896,12.8,78.444,14.16,7/5/2009 14:50
116.659,1.576,0,792.7,41.104,12.8,79.539,13.5,7/5/2009 15:00
145.407,1.727,0,391.305,40.792,12.9,81.661,13.43,7/5/2009 15:05
115.868,1.123,0,332.522,40.896,13,81.647,13.04,7/5/2009 15:10
157.714,0.151,0,324.187,40.792,12.8,82.19,12.84,7/5/2009 15:15
145.407,0.687,0,226.36,41,12.8,84.241,12.62,7/5/2009 15:20
174.593,1.408,0,251.804,40.896,12.7,84.263,12.1,7/5/2009 15:25
170.022,0.536,0,351.824,41,13,84.695,12.12,7/5/2009 15:30
185.143,1.123,0,360.597,41,12.8,84.262,12.3,7/5/2009 15:35
131.692,0.386,0,202.672,40.896,12.8,83.763,12.21,7/5/2009 15:40
140.132,0.553,0,173.28,41,12.8,85.785,11.84,7/5/2009 15:45
165.802,0.469,0,116.69,41.104,12.8,87.102,11.52,7/5/2009 15:50
180.923,0.319,0,120.199,41.104,12.9,87.193,11.23,7/5/2009 15:55
169.319,0.067,0,145.204,41.104,13.1,87.855,11.22,7/5/2009 16:00
164.747,0.268,0,161.874,41.208,13,86.579,11.27,7/5/2009 16:05
162.989,0.302,0,139.501,41.104,12.9,87.741,11.22,7/5/2009 16:10
92.659,0.603,0,143.011,41.208,12.9,88.481,10.99,7/5/2009 16:15
194.989,2.112,0,83.35,41.312,12.9,90.713,10.54,7/5/2009 16:20
161.231,0.419,0,61.854,41.208,12.9,90.628,10.55,7/5/2009 16:25
161.934,0.101,0,51.765,41.104,13,91.078,10.42,7/5/2009 16:30
120.791,0.302,0,52.203,41,13.2,92.492,10.18,7/5/2009 16:35
122.901,0.402,0,50.01,41.104,13.1,93.673,10.12,7/5/2009 16:40
78.945,1.157,0,74.576,41.208,12.8,94.21,9.92,7/5/2009 16:45
85.011,0.536,0,53.958,41.312,13.1,94.213,9.93,7/5/2009 16:50
34.374,0.553,0,46.062,41.104,13.2,93.975,9.83,7/5/2009 16:55
73.67,1.056,0,28.514,41,13,93.803,9.66,7/5/2009 17:00
38.154,1.123,0,15.793,41.104,12.9,94.045,9.62,7/5/2009 17:05
54.33,0.637,0,14.915,41.208,13.3,94.065,9.54,7/5/2009 17:10
73.319,1.241,0,9.212,41.104,13.1,94.261,9.41,7/5/2009 17:15
222.418,1.928,0,3.948,41.208,13.2,94.729,9.29,7/5/2009 17:20
186.901,1.794,0,3.509,41.104,13,95.01,9.18,7/5/2009 17:25
173.89,2.565,0.254,3.509,41.416,13.2,95.04,9.14,7/5/2009 17:30
190.066,1.123,0.508,0.439,41.312,13.3,94.192,9.08,7/5/2009 17:35
205.187,3.738,4.826,0.877,41.624,13.2,88.719,8.27,7/5/2009 17:40
184.791,4.56,2.794,1.755,41.624,13,89.13,7.88,7/5/2009 17:45
192.879,4.711,1.016,1.755,41.728,13.2,89.867,7.93,7/5/2009 17:50
219.253,4.342,0.762,1.755,41.52,13,89.743,7.96,7/5/2009 17:55
209.758,3.973,1.016,2.632,41.416,13.2,88.518,8,7/5/2009 18:00
134.593,1.542,0.254,5.264,41.832,13,90.938,7.87,7/5/2009 18:05
205.89,2.934,0.762,14.477,41.936,13.1,89.089,7.98,7/5/2009 18:10
203.429,3.587,0.508,26.76,41.936,13.1,89.42,8.07,7/5/2009 18:15
210.462,2.313,0.508,27.637,41.936,13,88.043,8.24,7/5/2009 18:20
226.989,1.375,0,20.179,41.936,13,88.489,8.24,7/5/2009 18:25
172.835,0.469,0,10.967,41.728,13.1,85.666,8.35,7/5/2009 18:30
212.571,2.246,0,6.58,41.832,13.1,85.521,8.32,7/5/2009 18:35
189.011,2.129,0,3.948,41.936,13,86.877,8.26,7/5/2009 18:40
132.747,1.308,0,2.632,41.832,13.4,85.013,8.32,7/5/2009 18:45
309.275,0.855,0,2.632,42.04,13.2,84.983,8.29,7/5/2009 18:50
317.363,0.57,0,3.071,41.936,13.1,84.517,8.28,7/5/2009 18:55
203.077,1.14,0,12.283,42.04,13.2,84.67,8.24,7/5/2009 19:00
201.67,1.106,0.254,10.528,41.936,13.1,85.184,8.26,7/5/2009 19:05
211.165,0.436,0,3.509,41.936,13.2,85.671,8.18,7/5/2009 19:10
217.143,0.838,0,2.193,42.144,13.1,86.429,8.1,7/5/2009 19:15
217.143,0.017,0,1.755,42.248,13.3,89.732,7.83,7/5/2009 19:20
217.143,0.067,0,0.877,41.832,13.1,89.141,7.84,7/5/2009 19:25
217.495,0.771,0,0,42.248,13.3,88.675,7.92,7/5/2009 19:30
185.846,2.062,0,0,41.936,13,87.794,7.96,7/5/2009 19:35
180.923,1.777,0,0,41.936,13.1,87.422,8,7/5/2009 19:40
186.198,0.771,0,0,42.144,13,87.968,7.94,7/5/2009 19:45
185.846,0.017,0,0,42.04,13.1,87.916,7.91,7/5/2009 19:50
184.088,1.492,0,0,42.04,13.3,87.759,7.82,7/5/2009 19:55
208,1.358,0,0,42.248,13.2,86.612,7.92,7/5/2009 20:00
202.022,1.324,0,0,42.248,13.1,86.929,8.01,7/5/2009 20:05
212.571,0,0,0,42.144,13,86.627,7.98,7/5/2009 20:10
259.341,0.05,0,0,42.144,13,84.182,8.34,7/5/2009 20:20
258.637,0.134,0,0,42.144,13,83.983,8.39,7/5/2009 20:24
272.703,0.553,0,0,42.248,12.9,85.033,8.5,7/5/2009 20:30
338.813,0.805,0,0,42.248,12.9,87.119,8.14,7/5/2009 20:35
337.758,0.536,0,0.439,42.352,13,87.931,8.06,7/5/2009 20:40
337.407,0.151,0,0,42.144,13.2,87.394,8.16,7/5/2009 20:45
336.703,0,0,0,42.144,12.8,86.046,8.12,7/5/2009 20:50
337.407,0,0,0,42.04,12.9,87.3,7.96,7/5/2009 20:55
335.297,0.838,0,0,42.144,12.9,85.895,8.16,7/5/2009 21:00
331.78,0.386,0,0,42.144,12.7,86.074,8.14,7/5/2009 21:05
331.077,0,0,0.439,42.248,12.8,85.773,8.22,7/5/2009 21:10
331.077,0,0,0,42.248,13,86.534,8.16,7/5/2009 21:15
233.67,0.872,0,0,42.352,12.8,86.527,8.13,7/5/2009 21:20
191.121,1.442,0,0.439,42.248,12.7,85.908,8.21,7/5/2009 21:25
192.527,0.268,0,0.439,42.352,12.9,85.67,8.27,7/5/2009 21:30
192.176,0.084,0,0,42.248,12.9,83.904,8.35,7/5/2009 21:35
